sentiment_id,user_name,tweet,longitude,latitude,sentiment
movies_1575655027.050616,BABA JIDE🇳🇬,@joevankas @DrOlusesan 🙄Shebi that's how fbi arrest their citizens in those pirated movies you've been watching🤣🤣🤣,4.473474,7.724098,Negative
movies_1575655053.152115,Dirty Dan,Blue Valentine,-74.02667,40.683933,Neutral
movies_1575655060.264107,Dan,Luckily I got to see 7 movies for free. Follow @LAscreenings and @MindonMoviesUSA ! They both saved me some money this year!,-90.13791,29.889574,Positive
movies_1575655163.433839,𝓫.✧,please recommend nice netflix movies,28.380566,-26.32503,Positive
movies_1575655176.394983,ABHIJEET DUBEY,@samiprajguru @imVkohli Champion. In this inning he shown passion with aggression. Whn Windies bowler provoke him i… https://t.co/TQiJFRY7hs,77.09624,23.87194,Neutral
movies_1575655179.451341,Jacqueline  Hill,@ElayneOkaya It’s only in movies and Europe in Africa vitu ni different kwanza with this economy lol 😝,12.201399,-13.45879,Positive
movies_1575655220.236982,Diana “Darcy the Mail Girl” Prince 🤠🎅🏼🔪,“Titties of Justice” 🤣🤣🤣 (I think I’m gonna have to put that on a biz card now... 😋🖤🖤),-124.482,32.52883,Neutral
movies_1575655238.215089,𝕯𝖆𝖒𝖎𝖊𝖓 𝕹𝖔𝖛𝖆,@EroticGenius_ This is the SECOND remake. The original was great. I dont know why we cant get original Christmas horror movies...,-81.87777,41.392685,Positive
movies_1575655244.522496,ShugMac ☄️,Holddduppppppwait 🤣😭🤦🏾‍♀️,-80.09559,40.36158,Neutral
movies_1575655250.657156,muffin queen,"The Wizard of Oz, Fortnite home screen, lots of music and lots of YouTube",-94.59339,39.173737,Neutral
movies_1575655253.471014,Your Favorite FBI Agent,My dick is so soft @tearsonmytiddy pls fix this cause wtf😒,-118.6684,33.704536,Positive
movies_1575655270.508782,Gadifele Mafoko,"That's why I don't take kids to the movies, it's their father's duty. 😎",27.948303,-25.915773,Neutral
movies_1575655276.607469,DeliaChristina,"@tallblackguy Does NO ONE pay attention to time travel movies?!? Having a king is a super bad idea.

And frankly fo… https://t.co/VW2j5lHsPJ",-122.51492,37.708076,Negative
movies_1575655329.513748,Brittany Batchelder,Why don’t any of the streaming platforms have actual good Christmas movies?! 😑,-118.365715,33.982758,Positive
movies_1575655340.065476,𝐩𝐫𝐞𝐜𝐢𝐨𝐮𝐬 👩🏽‍🚀,"@brandon_arreaga if we’re still talking movies u needa acknowledge the nightmare before christmas, immediately",-79.63932,43.40322,Neutral
movies_1575655342.296605,ABHIJEET DUBEY,@rajeevmish @imVkohli Champion. In this inning he shown passion with aggression. Whn Windies bowler provoke him i u… https://t.co/SCfD4YkuIN,77.09624,23.87194,Neutral
movies_1575655351.488669,jet,Netflix is going all out with these new Christmas movies man,-83.69478,41.580376,Positive
movies_1575655381.777936,markayla🌼,🥰🥰can’t wait,-95.41477,32.221405,Neutral
movies_1575655396.302548,CiCi Van Tine,@mhenrylaw1 @CalebHowe @legallybae @MaryClarke19 @MrsRotnjetski @jacquebland @SheLa9876 @kayftl @DeebsFLA @by_aoc… https://t.co/lpWMY59rSP,-71.19142,42.2278,Neutral
movies_1575655443.74967,👑QüèéñQuana ✨,As I get older I notice that life situation seem unbelievable cause I only hear or see them in movies,-75.07629,39.40151,Negative
movies_1575655548.025489,Stu Kelloff,@DisneyPlusHelp my watchlist is “repeating” itself as I scroll through AND is not showing over half the content I’v… https://t.co/Hk98NZoXx6,-122.71344,45.5825,Negative
movies_1575655649.390739,omikapoor,"#Rape, #Rape, #Rape... 
Everywhere this debate or topic is a #Hot Discussion and blaming law, govt, and all concern… https://t.co/imxSsYL2aw",76.84252,28.397657,Positive
movies_1575655661.482077,Louis Oliver,People have no sense of movies https://t.co/86dGz0qdOu,-0.74578,51.448223,Neutral
movies_1575655693.304132,Kalijah Jane ☯️,this man told me he was finally getting out and going to the movies and getting dinner with a “co-worker”. i told h… https://t.co/TMuuik6heT,-83.374825,30.762484,Neutral
movies_1575655734.340958,Steve Johnson,"Okay but for real if you haven’t watched the prequels recently, get on Disney+ and watch them... I LITERALLY never… https://t.co/9IRQtfxhr2",-112.32391,33.29026,Positive
movies_1575655766.707974,Clay’s Movie Reviews,"Mark Ruffalo stars a heroic lawyer in Dark Waters, that alone may be reason enough to see the film.  I mean a hero… https://t.co/n4R8s6s8dB",-118.6684,33.704536,Positive
movies_1575655774.619171,Mike Vanderbilt™️,Most VHS releases of movies aren’t present in the proper aspect ratio.,-87.94003,41.6441,Positive
movies_1575655777.104648,Steve Johnson,"Okay but for real if you haven’t watched the prequels recently, get on Disney+ and watch them... I LITERALLY never… https://t.co/Ur9EGi7ueg",-112.32391,33.29026,Positive
movies_1575655795.060309,LOVE THE GAYS,Have y’all noticed that regular ass tv and films make better love story lines for lesbian and gay characters than a… https://t.co/Z9KjevTLVg,-3.699796,37.135902,Positive
movies_1575655797.674812,Danni,I wanna go to the movies today,-81.87777,41.392685,Neutral
movies_1575655798.730598,MaMbuyi 👑💓🇿🇦,I have to take mine next week. Tjo the price 😭,27.948303,-25.915773,Neutral
movies_1575655809.202289,Mike Vanderbilt™️,Most VHS releases of movies aren’t presented in the proper aspect ratio,-87.94003,41.6441,Positive
movies_1575655812.97536,emma,my brothers top ten movies of 2019... we couldn’t have a more diverse list https://t.co/XjHIgjMVu8,-73.27699,44.445713,Positive
movies_1575655869.246898,Mani🌸,I wish life was like the movies trash with a magical ending,-96.0151,30.061707,Positive
movies_1575655875.426889,Omer Ismael,Not to mention the only Disney movie set in Africa only had animals in it. 😒 Lion King still fire tho.,-79.63932,43.40322,Neutral
movies_1575655880.694429,Kristi York Wooten,When publications’ year-end lists are written only by men ...  Can’t believe this is still happening in 2019. Women… https://t.co/3rQ18busUM,-84.48724,33.841705,Neutral
movies_1575655893.817336,Taylor Baldwin,"At a traditional ceremony when the officiate person says ""you may now kiss the bride"" and the bride and groom run o… https://t.co/PKo03xlZwU",-111.87904,41.67933,Neutral
movies_1575655907.244669,Author JB Richards,Disney has just dropped the full-trailer for one of my favorite tales of all time—Mulan! Take a look and tell me if… https://t.co/oj5EDg2DMY,-71.51272,42.89092,Positive
movies_1575656005.444895,IWMBuzz,"Loved up Confessions of @priyankachopra and Hubby @nickjonas 

 #Couplegoals #CuteCouple #NickJonas @NickYankaDaily… https://t.co/GtiPn8D03V",72.74484,18.845343,Positive
movies_1575656022.416,Toledo4Pete2020,"Our school staff does a secret Santa &amp; gift exchange and we answer questions about fav, candy-color etc and my answ… https://t.co/T2w2ubdXWC",-83.69478,41.580376,Negative
movies_1575656054.968977,chi-chi.,I like reading books and watching movies I get mentally lost in.,-89.773186,39.67327,Negative
movies_1575656056.703795,Nicole Eldridge,My whole life is a lie. Watching a Netflix original called “The Movies That Made Us” and this episode is on Home Al… https://t.co/qmOV3vmM8g,-111.97905,33.319946,Positive
movies_1575656070.517206,Kalijah Jane ☯️,"listen, i swear i’m not a psycho",-83.374825,30.762484,Neutral
movies_1575656087.979088,Maritza 🌸,"ISO: a bestfriend, preferably that knows Spanish &amp; likes Reggeaton, and won’t think our friendship is a competition… https://t.co/OvCZW1lRVN",-118.6684,33.704536,Neutral
movies_1575656168.004146,Frank Malfitano,"Just looked her up, a socialite who became a popular pinup but never quite made it in movies",-118.51736,33.99518,Positive
movies_1575656178.733881,jaybaby ❄️.,can’t wait to go home get comfy and watch movies 🤩,-95.83502,29.482424,Neutral
movies_1575656186.952771,Christie & Catie,@JennieLGoodman What is that?? We haven’t heard of it! We’re enjoying SO MANY Hallmark Christmas movies while Chris… https://t.co/6HgjPPpBAi,-87.94003,41.6441,Positive
movies_1575656199.78648,Andrew Boyd Allen,"I’m ready for the sequel trilogy to be over.

I’m ready for THE MANDALORIAN to close out its season.

I’m ready for… https://t.co/PAKJtwDtts",-118.6684,33.704536,Positive
movies_1575656214.820864,Blonde,Why in tf my #stupidvisor just put one of the movie theater employees out of the movies 🤣🤣,-77.001305,38.760754,Neutral
movies_1575656224.083531,Domeng⚫️,Hulk smash,121.12492,13.992393,Neutral
movies_1575656232.30207,Jolly Ol' Saint Thick,"@ForAllNerds @djbenhameen @TatianaKing listening to the latest ep, This Christmas and Almost Christmas are 2 Black… https://t.co/bfDo3DHqPj",-96.769005,32.923164,Positive
movies_1575656238.967439,Koala,I am groot,123.889915,10.427686,Neutral
movies_1575656252.503422,NgosoNgosomwile🐅,@DaveConscious Any good movies for the weekend bro,39.00811,-7.190649,Positive
movies_1575656253.676932,Korinne S👑✨🔮♏️,Everybody driving so slow compared to the movies like nigga you on a high speed chase doin 15 😭 no ones speeding or… https://t.co/OaFbS3fx9J,-83.20017,39.832012,Negative
movies_1575656271.197953,Kaiji Von Tang,"@zaceubank @Hyper_RPG zac no why did you open this 

this is how horror movies start",-118.37032,34.14263,Neutral
movies_1575656280.006759,Kate Maxx,"Tell me about the first porn you ever watched. 

I used to sneak into my dad's closet to watch his VHS tapes. He ha… https://t.co/VrQ06uHBsb",-123.22421,49.19854,Positive
movies_1575656302.625116,KillahKay ♒️,I can’t wait to go home. Christmas movies and relaxing today,-76.22808,36.672684,Neutral
movies_1575656303.800496,✴Lustwℹg ♊,SMashh,3.213147,6.427886,Neutral
movies_1575656339.838442,TheRittersCritters,@SirCullen No Hallmark movies? Shame!,-91.65501,30.146095,Neutral
movies_1575656358.530633,Diabla,Hulu got the Wildest movies,-90.13791,29.889574,Neutral
movies_1575656383.842013,Reid Palmer,"Great year for movies, but the winner of ‘16 is Arrival.",-82.53043,38.37598,Positive
movies_1575656392.596285,Manje?!,Watched it last week at Numetro Westgate a single ticket for only R39 😁 (the snacks are over priced though).,27.79476,-26.305435,Negative
movies_1575656402.08741,Al ChokeHer,@__mrgorgeous @JuiceReaper_ Lol it was ight to me. Definitely funny in movies though,-84.38655,30.365093,Positive
movies_1575656430.368872,Daniel,"Red wine, Vegan Chinese, and movies.

Not quite the same as losing my mind to Loathe but it’s a VIBE",0.845165,51.85334,Neutral
movies_1575656597.897294,Nicole Barclay 🐄🏴󠁧󠁢󠁳󠁣󠁴󠁿,@realjaclynsmith What are your favourite festive movies to watch this time of year? #askjaclyn,-3.091893,55.880413,Neutral
movies_1575656616.980277,Travis Wladkowski,"@FrannyDiggz I’m not knocking them. I agree, they’re incredibly delightful movies.",-118.6684,33.704536,Positive
movies_1575656630.687795,Diana “Darcy the Mail Girl” Prince 🤠🎅🏼🔪,"Haha I think this proves you’re an awesome father, honestly!!! 😉🖤🖤",-124.482,32.52883,Positive
movies_1575656715.899444,Hammers B,"#Win gadgets, movies and holidays to iconic destinations! Visit the #Pringles site and #LetsCelebrate! https://t.co/eFbyJ2sbyD",0.843209,51.90285,Positive
movies_1575656885.149761,Siopao Senpai,@mario_castorena @rjochoa Great actors are in bad movies because of directors and writers.,-122.43623,47.495316,Positive
movies_1575656896.302758,~🍂 WILLIAM 🍂~,"@_jesssikaaa Thanks gal! Watching Thelma and Louise now, slightly different from Disney movies",-8.194179,54.022717,Positive
movies_1575656905.326924,Michael 🧢,Great actors are in bad movies because of directors and writers.,-122.43623,47.495316,Positive
movies_1575656970.057696,ファリズアン・イスカンダル,Wakanda forever!,103.70143,1.426407,Neutral
movies_1575656984.104542,T.M. - TheDiscoFiend,Queen and Slim is one of two movies I’ve ever felt emotional while watching.,-83.288055,42.255085,Neutral
movies_1575657005.262987,𝕸𝖔𝖑𝖑𝖎𝖊 .𝕷. ☯,"It's my day off. I want to go somewhere, eat something champ, go to the movies, buy something for myself and pay my… https://t.co/58Gr5up3Tm",-110.11532,34.194378,Neutral
movies_1575657080.598125,❄️ 𝓼𝓷𝓸𝔀𝓯𝓵𝓪𝓴𝓮 𝓘𝓪𝓷 𝓩𝓪𝓷𝓭𝓲❄️,Jon Faverau consistently makes TV shows and movies that are just FUN and have heart. I think that’s important.,-118.6684,33.704536,Positive
movies_1575657143.122152,Lil Haze,Okay so I’m working backwards watching the #AustinPowers movies on @netflix and every time I see somebody I didn’t… https://t.co/wYtGSlwAST,-122.43623,47.495316,Positive
movies_1575657167.487114,Mike Foley Jr,Yo I need these 😅😂,-75.28028,39.87181,Neutral
movies_1575657168.959257,🌻,"Like I understand police brutality has y’all outraged, but some shit is them people doing their jobs. Y’all watch m… https://t.co/AnEGr8ZK6l",-84.38655,30.365093,Negative
movies_1575657188.952728,Victoria.,Y’all watch too many movies..,-95.823265,29.522326,Positive
movies_1575657332.403663,Pat Duran,@TheRock look @KevinHart4real been making that 💰 on side from Movies and Stand Up. https://t.co/kgiUSwLxiH,-105.14727,39.894184,Neutral
movies_1575657367.980513,Aubrey Elaine 🦃🍁🥐,I want to get wine drunk and watch Christmas movies💙,-96.37703,30.520359,Negative
movies_1575657419.155839,Lukas Mateus,TFW you sit in the WRONG seat at the movies just waiting for the people with tickets for THAT seat to show up.. https://t.co/6pHOgdHC4L,-83.20017,39.832012,Negative
movies_1575657496.301995,van,Recommend me your favourite mindblowing/ twisted-endings/ psychological thriller movies!!!!,112.52337,-7.98519,Neutral
movies_1575657581.822188,Mr. Wax,"What is this trend with adding actors into video games? Dude if I want to see their acting I’ll watch their movies,… https://t.co/BD3MjaYBsh",-0.517417,52.645596,Neutral
movies_1575657611.544521,.,I been saying this! We got some WORK todo!!,-92.31279,38.484463,Neutral
movies_1575657650.074805,𝓻𝓮𝓷,WAKANDA FOREVER,120.94164,14.543877,Neutral
movies_1575657734.896982,Robert Chandler,Word.,-0.994828,51.1367,Neutral
movies_1575657775.126844,Zeke Lugmair 🇸🇪🍷🇯🇵,"Part of me has grown a lot since my high school years. New experiences, values and lookouts. 

Another part of me s… https://t.co/1afbEuubmQ",139.58507,35.66588,Positive
movies_1575657907.410492,Ryan Grow,"#KnivesOut is all the rage! Don’t miss out on the family affair of the year. Get tickets now! 
.
.
.
Movies On Tren… https://t.co/jDF0fbRyTJ",-117.03989,32.81499,Neutral
movies_1575657923.939499,FREDZ🦍,They've already ruined the Star Wars saga with these new movies I hope they finish it on a high tho,-1.612893,52.3654,Positive
movies_1575657931.396889,louise Alexander,CPO night at the movies.... Rehearsing,-3.176368,51.48033,Neutral
movies_1575657938.855927,uRiley.,... we were 9 years old you cake.,30.87891,-30.055939,Positive
movies_1575657957.885713,🤙🏾 BC 🤙🏾,@AustinCalos I need them all,-122.779236,38.39678,Neutral
